Customer ID,Churn Date,Plan Name,Plan Amount ($),Churn Reason
5ca1d4d530113038c6007344,Oct 02 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d4d930113038c6007b26,Aug 29 '21,Pro8 v1 - Monthly,15,others
5ca1d4da1d99bc38dbf35044,Oct 14 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d4dcfd16da398246d48b,Oct 27 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d4dd30113038c600821f,Aug 09 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d4e3fd16da398246e089,Oct 20 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d4e9905a7a39498815ed,Sep 25 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d4e9905a7a3949881c56,Aug 15 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d4ea7ace10391ae3c9c4,Oct 24 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d4ed69ec79395e7ba5f8,Oct 15 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d4ed69ec79395e7ba5f8,Oct 29 '21,Buffer Analyze - Full Price 10 Social Channels,50,missing-features
5ca1d4f0905a7a3949882785,Oct 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d4f41d99bc38dbf3882a,Sep 24 '21,Pro8 v1 - Yearly,144,others
5ca1d4f97ace10391ae3eafb,Sep 06 '21,Small Business v2 - Monthly,99,extenuating-circumstances
5ca1d4ff83663e38f3932821,Aug 11 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d50269ec79395e7bd5b7,Sep 29 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d50669ec79395e7bdbbf,Jul 01 '21,Pro8 v1 - Yearly,144,others
5ca1d5081d99bc38dbf3b470,Aug 20 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d50a7ace10391ae40c2e,Sep 03 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d5117ace10391ae41ab2,Oct 10 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d5151d99bc38dbf3cd7d,Oct 22 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d5167ace10391ae426f9,Aug 09 '21,Pro8 v1 - Yearly,144,bugs
5ca1d51dfd16da3982475e72,Dec 24 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d51f905a7a3949888faa,Jul 07 '21,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
5ca1d5207ace10391ae43bfb,Jul 28 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d5211d99bc38dbf3e4b7,Oct 30 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d5247ace10391ae447cd,Oct 01 '21,Buffer Analyze - Full Price 10 Social Channels,50,extenuating-circumstances
5ca1d52569ec79395e7c18a5,Sep 03 '21,Medium Business v2 - Monthly,199,not-using-anymore
5ca1d5261d99bc38dbf3f3d5,Aug 25 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d5291d99bc38dbf3f772,Dec 15 '21,Premium Business v1 - Monthly,65,too-expensive
5ca1d5361d99bc38dbf41047,Nov 23 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d53b83663e38f393a3f4,Nov 10 '21,Buffer Analyze - Pro Plan 8 Social Channels,35,not-using-anymore
5ca1d53b83663e38f393a5ba,Sep 01 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d53d1d99bc38dbf41ca7,Oct 13 '21,Premium Business v1 - Monthly,65,not-using-anymore
5ca1d53f83663e38f393ad3d,Aug 07 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d5411d99bc38dbf423e7,Sep 11 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d54383663e38f393b4d4,Oct 26 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d547fd16da398247b2d2,Jul 16 '21,Pro8 v1 - Yearly,144,others
5ca1d5491d99bc38dbf4364d,Jul 14 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d54d7ace10391ae49e34,Nov 21 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d54f7ace10391ae4a3a2,Nov 30 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d55183663e38f393d35c,Dec 10 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d551905a7a394988f54a,Oct 20 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d551905a7a394988f5da,Aug 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d551fd16da398247cced,Oct 25 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d551fd16da398247ce5a,Oct 18 '21,Pro8 v1 - Yearly,144,others
5ca1d55483663e38f393dd4a,Dec 19 '21,Pro8 v1 - Monthly,15,others
5ca1d5551d99bc38dbf444e4,Jul 07 '21,Small Business v2 - Yearly,">= 1,000",not-using-anymore
5ca1d55569ec79395e7c8446,Dec 24 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d5591d99bc38dbf44af9,Nov 06 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d55b905a7a394989109b,Sep 05 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d55d7ace10391ae4be7b,Jul 26 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d56683663e38f393feb2,Nov 16 '21,Pro8 v1 - Yearly,144,bugs
5ca1d570905a7a3949893e74,Nov 01 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d57769ec79395e7ccaee,Aug 10 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d57883663e38f3942670,Sep 08 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d57a7ace10391ae4fd21,Jul 04 '21,Buffer Analyze - Full Price 10 Social Channels,50,bugs
5ca1d58083663e38f3943a1b,Oct 18 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d580905a7a3949895eba,Aug 24 '21,Small Business v2 - Monthly,99,too-expensive
5ca1d58169ec79395e7cdfe7,Dec 25 '21,Small Business v2 - Monthly,99,bugs
5ca1d58383663e38f3943d61,Oct 22 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d58569ec79395e7cebd9,Dec 26 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d585fd16da3982483b31,Sep 05 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d5871d99bc38dbf4b262,Jul 11 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d5881d99bc38dbf4b5df,Oct 06 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d5887ace10391ae51d9c,Aug 18 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d58a905a7a39498971d0,Jul 13 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d59083663e38f3945799,Oct 24 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d59083663e38f39459f1,Sep 26 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d591905a7a394989860e,Sep 20 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d59a69ec79395e7d19ee,Nov 11 '21,Premium Business v1 - Monthly,65,not-using-anymore
5ca1d5a183663e38f3947831,Aug 24 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d5a183663e38f3947831,Jul 09 '21,Buffer Analyze - Full Price 10 Social Channels,50,extenuating-circumstances
5ca1d5a4fd16da3982488433,Oct 19 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d5b01d99bc38dbf50656,Oct 15 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d5b1905a7a394989ce6d,Aug 22 '21,Buffer Analyze - Full Price 10 Social Channels,50,missing-features
5ca1d5b1905a7a394989ce6d,Sep 30 '21,Small Business v2 - Monthly,99,missing-features
5ca1d5b81d99bc38dbf51c03,Oct 11 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d5b969ec79395e7d5c6d,Jul 08 '21,Pro8 v1 - Yearly,144,others
5ca1d5ba83663e38f394abd3,Nov 03 '21,Pro8 v1 - Monthly,15,others
5ca1d5bf905a7a394989e81a,Sep 01 '21,Premium Business v1 - Yearly,663,not-using-anymore
5ca1d5bf905a7a394989ec26,Sep 29 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d5c1fd16da398248bf5e,Nov 21 '21,Small Business v2 - Monthly,99,others
5ca1d5c6905a7a394989f73f,Nov 07 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d5c769ec79395e7d807d,Aug 30 '21,Large Business v2 - Yearly,">= 1,000",bugs
5ca1d5c8fd16da398248cd38,Dec 29 '21,Pro8 v1 - Monthly,15,others
5ca1d5ca905a7a39498a0132,Sep 28 '21,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
5ca1d5cd905a7a39498a0b62,Sep 21 '21,Pro8 v1 - Monthly,15,others
5ca1d5ce1d99bc38dbf5471a,Oct 14 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d5db7ace10391ae5d53d,Nov 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d5df83663e38f394f92e,Oct 04 '21,Medium Business v2 - Monthly,199,not-using-anymore
5ca1d5e069ec79395e7db99e,Oct 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d5e283663e38f3950321,Sep 15 '21,Pro8 v1 - Yearly,144,bugs
5ca1d5e4fd16da3982490f77,Nov 04 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d5e7fd16da3982491711,Oct 01 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d5e87ace10391ae5f113,Oct 14 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1d5e87ace10391ae5f2bb,Aug 14 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d5ebfd16da3982491868,Aug 15 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d5ed1d99bc38dbf58c1a,Aug 27 '21,Buffer Analyze - Pro Plan 8 Social Channels,35,bugs
5ca1d5ed1d99bc38dbf58c1a,Nov 06 '21,Small Business v2 - Yearly,">= 1,000",bugs
5ca1d5f07ace10391ae5ffa5,Aug 06 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d5f083663e38f3951fd7,Nov 10 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d5f183663e38f3952360,Oct 22 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d5f51d99bc38dbf59b90,Aug 04 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d5f883663e38f3953519,Jul 07 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d5fc1d99bc38dbf5b0d6,Jul 15 '21,Pro8 v1 - Monthly,15,others
5ca1d5fd7ace10391ae614f0,Sep 23 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d6091d99bc38dbf5cc1a,Nov 10 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d6091d99bc38dbf5ce2f,Aug 16 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d60afd16da3982495e33,Nov 25 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d61383663e38f395738a,Oct 16 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6177ace10391ae64d59,Aug 22 '21,Premium Business v1 - Monthly,65,too-expensive
5ca1d61a7ace10391ae6557d,Jul 06 '21,Pro8 v1 - Yearly,144,others
5ca1d61a7ace10391ae656e0,Nov 09 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d61a83663e38f3957db8,Dec 27 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d61d1d99bc38dbf5f6e5,Nov 26 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d62269ec79395e7e4768,Jul 27 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d624905a7a39498ab304,Oct 15 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d62669ec79395e7e5114,Sep 08 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d627fd16da3982499a1e,Sep 12 '21,Pro8 v1 - Monthly,15,bugs
5ca1d62a7ace10391ae67859,Sep 14 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d6321d99bc38dbf624e9,Sep 17 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d632905a7a39498ad688,Aug 06 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d6351d99bc38dbf629e1,Jul 17 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d63a905a7a39498ae807,Aug 28 '21,Pro8 v1 - Monthly,15,others
5ca1d63c83663e38f395c9b6,Nov 23 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d642905a7a39498af604,Dec 01 '21,Pro8 v1 - Yearly,144,others
5ca1d642905a7a39498af638,Jul 29 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d642905a7a39498af6c3,Nov 02 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d649905a7a39498b00cb,Aug 05 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6557ace10391ae6d1b0,Sep 14 '21,Pro8 v1 - Monthly,15,others
5ca1d6581d99bc38dbf6696f,Oct 10 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d65869ec79395e7ebd4a,Aug 10 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d65b1d99bc38dbf66cdd,Aug 06 '21,Pro8 v1 - Yearly,144,others
5ca1d65b83663e38f3960cc0,Aug 29 '21,Large Business v2 - Monthly,399,extenuating-circumstances
5ca1d65d905a7a39498b2fcf,Sep 28 '21,Pro8 v1 - Yearly,144,bugs
5ca1d65f1d99bc38dbf67aa6,Sep 11 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d65f1d99bc38dbf67b89,Sep 07 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d65f1d99bc38dbf67b89,Sep 20 '21,Essentials + Team Pack,36,extenuating-circumstances
5ca1d6647ace10391ae6ee7d,Aug 04 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6677ace10391ae6f62d,Aug 11 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d66969ec79395e7ee6e2,Jul 27 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d66d69ec79395e7ef048,Sep 09 '21,Small Business v2 - Yearly,">= 1,000",not-using-anymore
5ca1d66d83663e38f39632a1,Oct 04 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d66d905a7a39498b5452,Jul 18 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d66f7ace10391ae70852,Sep 01 '21,Pro8 v1 - Monthly,15,others
5ca1d670905a7a39498b55ec,Sep 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d67583663e38f39643d3,Dec 16 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6817ace10391ae72f67,Oct 08 '21,Premium Business v1 - Monthly,65,not-using-anymore
5ca1d6891d99bc38dbf6cfb8,Sep 28 '21,Medium Business v2 - Monthly,199,not-using-anymore
5ca1d68d69ec79395e7f31d4,Aug 26 '21,Premium Business v1 - Monthly,65,extenuating-circumstances
5ca1d68d69ec79395e7f344c,Jul 14 '21,Pro8 v1 - Monthly,15,bugs
5ca1d68e905a7a39498b9a85,Jul 20 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d6907ace10391ae74f56,Jul 30 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d69583663e38f3968840,Sep 18 '21,Pro8 v1 - Monthly,15,bugs
5ca1d6971d99bc38dbf6eb7e,Aug 07 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d6a21d99bc38dbf7068f,Sep 08 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d6a2fd16da39824a9f30,Oct 31 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d6a51d99bc38dbf70d97,Aug 04 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6ab83663e38f396b0ff,Nov 10 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6ae83663e38f396b51e,Aug 26 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6b01d99bc38dbf72071,Oct 27 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6b07ace10391ae792be,Aug 07 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d6b1fd16da39824ac4e4,Aug 29 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6b369ec79395e7f8341,Nov 08 '21,Small Business v2 - Monthly,99,extenuating-circumstances
5ca1d6b41d99bc38dbf72b11,Sep 11 '21,Pro8 v1 - Yearly,144,bugs
5ca1d6b5905a7a39498beef0,Sep 18 '21,Pro8 v1 - Monthly,15,others
5ca1d6b81d99bc38dbf73163,Sep 23 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6b8fd16da39824ad476,Dec 07 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6b9905a7a39498bf2c1,Aug 29 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d6bb1d99bc38dbf73b30,Sep 09 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d6bb1d99bc38dbf73b30,Sep 21 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1d6bb69ec79395e7f8ffd,Oct 23 '21,Pro8 v1 - Yearly,144,missing-features
5ca1d6bb7ace10391ae7aec9,Sep 01 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6bc905a7a39498bf9cc,Jul 13 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d6bffd16da39824ae27d,Oct 27 '21,Premium Business v1 - Yearly,663,others
5ca1d6c27ace10391ae7bb01,Aug 11 '21,Pro8 v1 - Yearly,144,others
5ca1d6c61d99bc38dbf751e6,Sep 17 '21,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
5ca1d6c883663e38f396f144,Aug 03 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6cb905a7a39498c1a2a,Aug 11 '21,Pro8 v1 - Monthly,15,others
5ca1d6ce905a7a39498c22f6,Jul 31 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d6d17ace10391ae7dae6,Dec 08 '21,Pro8 v1 - Monthly,15,others
5ca1d6d2905a7a39498c2b19,Aug 22 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d6d2905a7a39498c2cab,Aug 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6d6905a7a39498c33db,Dec 18 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d6d6905a7a39498c33e6,Sep 23 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d6d783663e38f3971210,Dec 17 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6da905a7a39498c3a62,Nov 30 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6db69ec79395e7fd39c,Nov 06 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6dc69ec79395e7fd97f,Oct 02 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d6de83663e38f3971c86,Dec 12 '21,Pro8 v1 - Yearly,144,missing-features
5ca1d6e9fd16da39824b3c10,Oct 15 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d6ec905a7a39498c604e,Sep 06 '21,Premium Business v1 - Yearly,663,too-expensive
5ca1d6edfd16da39824b4615,Dec 28 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6ee83663e38f3973e94,Jul 20 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d6f0905a7a39498c67b2,Aug 19 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6f71d99bc38dbf7b71e,Jul 02 '21,Pro8 v1 - Yearly,144,others
5ca1d6f87ace10391ae82dca,Oct 30 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d6f97ace10391ae83151,Oct 01 '21,Pro8 v1 - Monthly,15,others
5ca1d6fc1d99bc38dbf7c2fd,Aug 14 '21,Pro8 v1 - Monthly,15,others
5ca1d6ff905a7a39498c87f5,Sep 17 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d6ff905a7a39498c8803,Aug 21 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d7031d99bc38dbf7d04c,Sep 03 '21,Pro8 v1 - Monthly,15,others
5ca1d704fd16da39824b7764,Aug 12 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d7077ace10391ae8537b,Aug 30 '21,Medium Business v2 - Monthly,199,bugs
5ca1d7077ace10391ae8537b,Dec 01 '21,Medium Business v2 - Monthly,199,bugs
5ca1d707fd16da39824b7846,Oct 02 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d708905a7a39498c9b1d,Jul 21 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d70b83663e38f3977b4e,Aug 07 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d7111d99bc38dbf7eab4,Jul 25 '21,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
5ca1d7151d99bc38dbf7f7a1,Jul 13 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d71669ec79395e805a43,Oct 20 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d71983663e38f3979a38,Nov 02 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d7241d99bc38dbf81936,Sep 08 '21,Small Business v2 - Yearly,">= 1,000",not-using-anymore
5ca1d728fd16da39824bc13d,Sep 16 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d72c69ec79395e808bca,Jul 27 '21,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
5ca1d7321d99bc38dbf83351,Nov 05 '21,Pro8 v1 - Yearly,144,missing-features
5ca1d73a1d99bc38dbf84660,Dec 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d73a905a7a39498cfdf9,Jul 13 '21,Pro8 v1 - Monthly,15,bugs
5ca1d73d83663e38f397e8d7,Sep 06 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d73e1d99bc38dbf84eb8,Sep 21 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d74169ec79395e80b914,Nov 29 '21,Premium Business v1 - Monthly,65,bugs
5ca1d74169ec79395e80b914,Sep 13 '21,Buffer Analyze - Pro Plan 8 Social Channels,35,bugs
5ca1d74883663e38f3980245,Oct 05 '21,Pro8 v1 - Monthly,15,bugs
5ca1d74883663e38f3980412,Aug 02 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d74f1d99bc38dbf86b8e,Sep 30 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d752fd16da39824c1449,Oct 08 '21,Pro8 v1 - Monthly,15,others
5ca1d7567ace10391ae8f799,Jul 08 '21,Buffer Analyze - Full Price 10 Social Channels,50,extenuating-circumstances
5ca1d7567ace10391ae8f799,Jul 24 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d7567ace10391ae8f799,Sep 25 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d759fd16da39824c2408,Jul 18 '21,Small Business v2 - Monthly,99,missing-features
5ca1d75b905a7a39498d451f,Oct 25 '21,Pro8 v1 - Yearly,144,others
5ca1d7647ace10391ae9131a,Aug 05 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d770905a7a39498d728e,Dec 25 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d77c905a7a39498d8eb0,Jul 24 '21,Buffer Analyze - Full Price 10 Social Channels,50,missing-features
5ca1d78e69ec79395e81682d,Aug 28 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d7931d99bc38dbf8f04a,Sep 24 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d79683663e38f398a4da,Sep 07 '21,Pro8 v1 - Monthly,15,others
5ca1d7a183663e38f398bc72,Aug 07 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d7a1905a7a39498ddb85,Nov 08 '21,Pro8 v1 - Yearly,144,others
5ca1d7a51d99bc38dbf91916,Aug 24 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d7a87ace10391ae99f47,Aug 13 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d7abfd16da39824cd055,Aug 18 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d7b01d99bc38dbf92fe5,Aug 06 '21,Buffer Analyze - Pro Plan 8 Social Channels,35,missing-features
5ca1d7b01d99bc38dbf92fe5,Sep 07 '21,Pro8 v1 - Yearly,144,missing-features
5ca1d7b0905a7a39498df81f,Jul 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d7b0905a7a39498df81f,Nov 04 '21,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
5ca1d7b583663e38f398e0ba,Sep 04 '21,Pro8 v1 - Monthly,15,bugs
5ca1d7b67ace10391ae9bbe8,Nov 18 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d7ba1d99bc38dbf941ef,Nov 11 '21,Analyze Early Access 10 Social Channels,25,too-expensive
5ca1d7ba1d99bc38dbf941ef,Oct 27 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d7bf905a7a39498e14d2,Sep 18 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d7c01d99bc38dbf94fbf,Aug 19 '21,publish_premium_m_35_201910,35,too-expensive
5ca1d7c283663e38f398f9e9,Jul 28 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d7c31d99bc38dbf9569b,Oct 18 '21,Premium Business v1 - Monthly,65,not-using-anymore
5ca1d7c7fd16da39824d0e94,Jul 12 '21,Pro8 v1 - Monthly,15,others
5ca1d7c87ace10391ae9e59f,Sep 09 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d7d21d99bc38dbf9711d,Oct 07 '21,Premium Business v1 - Monthly,65,not-using-anymore
5ca1d7da905a7a39498e4ed0,Oct 03 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d7dd905a7a39498e5577,Oct 05 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d7e11d99bc38dbf9931c,Jul 10 '21,Pro8 v1 - Yearly,144,bugs
5ca1d7e3fd16da39824d441a,Jul 02 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d7e3fd16da39824d4722,Dec 27 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d7ea1d99bc38dbf9a526,Jul 23 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d7ec905a7a39498e7829,Aug 06 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d7ec905a7a39498e794a,Oct 22 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d7eefd16da39824d61e8,Dec 30 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d7ef83663e38f3995a3d,Sep 07 '21,Pro8 v1 - Monthly,15,others
5ca1d7f57ace10391aea42ef,Oct 18 '21,Pro8 v1 - Yearly,144,others
5ca1d7f683663e38f39968d1,Jul 14 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d7f91d99bc38dbf9c23c,Oct 07 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d7fa83663e38f3997258,Oct 09 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d7fd7ace10391aea516b,Dec 17 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d80183663e38f3997bfd,Dec 27 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d8031d99bc38dbf9d7ad,Jul 13 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
