,Customer ID,Churn Date,Plan Name,Plan Amount ($),Churn Reason
571,5ca1d82e7ace10391aeacbab,26-08-2021,Pro8 v1 - Monthly,15,others
572,5ca1d82e7ace10391aeacbab,30-10-2021,Pro8 v1 - Monthly,15,others
573,5ca1d83383663e38f399fcb4,02-08-2021,Small Business v2 - Yearly,">= 1,000",not-using-anymore
574,5ca1d8351d99bc38dbfa5721,03-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
575,5ca1d83769ec79395e82ea38,30-08-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
576,5ca1d8381d99bc38dbfa5ea8,17-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
577,5ca1d8387ace10391aeae27a,21-12-2021,Pro8 v1 - Yearly,144,not-using-anymore
578,5ca1d83c1d99bc38dbfa67a5,10-08-2021,Pro8 v1 - Monthly,15,missing-features
579,5ca1d83d7ace10391aeaf382,24-11-2021,Pro8 v1 - Monthly,15,not-using-anymore
580,5ca1d8457ace10391aeb05aa,07-09-2021,Pro8 v1 - Monthly,15,others
581,5ca1d8481d99bc38dbfa807d,12-08-2021,Pro8 v1 - Monthly,15,missing-features
582,5ca1d84883663e38f39a3179,04-10-2021,Pro8 v1 - Yearly,144,not-using-anymore
583,5ca1d84f905a7a39498f6591,10-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
584,5ca1d8511d99bc38dbfa947b,08-08-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
585,5ca1d8527ace10391aeb2817,10-11-2021,Small Business v2 - Yearly,">= 1,000",not-using-anymore
586,5ca1d85483663e38f39a546d,08-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
587,5ca1d857905a7a39498f7f20,01-10-2021,Pro8 v1 - Monthly,15,others
588,5ca1d857905a7a39498f8056,27-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
589,5ca1d85c1d99bc38dbfab43f,17-07-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
590,5ca1d8687ace10391aeb5763,08-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
591,5ca1d86969ec79395e8369a1,08-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
592,5ca1d869905a7a39498fae0c,10-12-2021,Premium Business v1 - Monthly,65,others
593,5ca1d869905a7a39498fb006,20-08-2021,Small Business v2 - Monthly,99,not-using-anymore
594,5ca1d86c1d99bc38dbfadae2,20-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
595,5ca1d86f1d99bc38dbfae06d,19-10-2021,Pro8 v1 - Monthly,15,others
596,5ca1d86f69ec79395e8377a2,25-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
597,5ca1d87083663e38f39a9702,29-09-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
598,5ca1d872905a7a39498fc1ea,04-11-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
599,5ca1d87383663e38f39a9f4e,06-10-2021,Pro8 v1 - Monthly,15,missing-features
600,5ca1d8747ace10391aeb78c7,23-10-2021,Small Business v2 - Monthly,99,others
601,5ca1d87a7ace10391aeb8979,22-08-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
602,5ca1d87a7ace10391aeb8979,28-09-2021,Pro8 v1 - Monthly,15,too-expensive
603,5ca1d87c1d99bc38dbfaffaf,31-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
604,5ca1d87d7ace10391aeb94ae,19-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
605,5ca1d881905a7a39498fe9c6,12-07-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
606,5ca1d88583663e38f39acc48,15-08-2021,Small Business v2 - Monthly,99,extenuating-circumstances
607,5ca1d88f1d99bc38dbfb31c7,08-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
608,5ca1d8921d99bc38dbfb35d9,17-07-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,too-expensive
609,5ca1d8921d99bc38dbfb35d9,19-09-2021,Essentials + Team Pack,240,too-expensive
610,5ca1d8951d99bc38dbfb3fad,08-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
611,5ca1d8967ace10391aebcb6d,05-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
612,5ca1d89a905a7a39499028bd,10-09-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
613,5ca1d89f905a7a39499036fd,20-10-2021,Pro8 v1 - Yearly,144,not-using-anymore
614,5ca1d8a27ace10391aebeafe,17-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
615,5ca1d8a583663e38f39b1c52,12-12-2021,Pro8 v1 - Yearly,144,too-expensive
616,5ca1d8a9905a7a3949904e5d,24-07-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
617,5ca1d8a9905a7a3949904f42,02-12-2021,Small Business v2 - Yearly,">= 1,000",others
618,5ca1d8ab1d99bc38dbfb78f0,08-09-2021,Pro8 v1 - Monthly,15,others
619,5ca1d8ac905a7a3949905993,08-12-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
620,5ca1d8b01d99bc38dbfb88f4,02-11-2021,Pro8 v1 - Yearly,144,others
621,5ca1d8b47ace10391aec19ea,27-10-2021,Pro8 v1 - Monthly,15,others
622,5ca1d8b583663e38f39b3af0,28-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
623,5ca1d8b883663e38f39b4329,02-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
624,5ca1d8bb7ace10391aec2e2a,05-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
625,5ca1d8bb7ace10391aec2e9f,13-12-2021,Pro8 v1 - Monthly,15,too-expensive
626,5ca1d8bc1d99bc38dbfba369,14-08-2021,Pro8 v1 - Yearly,144,others
627,5ca1d8c0905a7a3949908c5d,19-09-2021,Pro8 v1 - Monthly,15,too-expensive
628,5ca1d8c0905a7a3949908cb5,21-12-2021,Pro8 v1 - Monthly,15,too-expensive
629,5ca1d8da83663e38f39b9063,16-08-2021,Premium Business v1 - Monthly,65,not-using-anymore
630,5ca1d8da83663e38f39b9063,31-08-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
631,5ca1d8de1d99bc38dbfbf1c0,18-07-2021,Pro8 v1 - Yearly,144,missing-features
632,5ca1d8de1d99bc38dbfbf229,11-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
633,5ca1d8e57ace10391aec941c,12-09-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
634,5ca1d8fb1d99bc38dbfc24e8,12-10-2021,Pro8 v1 - Monthly,15,missing-features
635,5ca1d8fb83663e38f39bc5cb,18-10-2021,Premium Business v1 - Monthly,65,extenuating-circumstances
636,5ca1d8fe1d99bc38dbfc2bdb,17-11-2021,Premium Business v1 - Monthly,65,not-using-anymore
637,5ca1d9027ace10391aecc0cc,01-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
638,5ca1d90669ec79395e84eb51,19-11-2021,Pro8 v1 - Yearly,144,not-using-anymore
639,5ca1d9067ace10391aeccc36,01-11-2021,Pro8 v1 - Monthly,15,not-using-anymore
640,5ca1d9091d99bc38dbfc4bec,13-09-2021,Premium Business v1 - Monthly,65,extenuating-circumstances
641,5ca1d90c83663e38f39bf97f,20-11-2021,Pro8 v1 - Monthly,15,bugs
642,5ca1d90e1d99bc38dbfc5db9,16-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
643,5ca1d9101d99bc38dbfc6344,28-08-2021,Pro8 v1 - Monthly,15,others
644,5ca1d9131d99bc38dbfc6cd6,25-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
645,5ca1d91469ec79395e85130c,23-12-2021,Small Business v2 - Monthly,99,not-using-anymore
646,5ca1d91583663e38f39c1470,25-11-2021,Small Business v2 - Monthly,99,not-using-anymore
647,5ca1d91c69ec79395e852bf3,16-12-2021,Small Business v2 - Monthly,99,not-using-anymore
648,5ca1d91c7ace10391aed0e5a,15-12-2021,Pro8 v1 - Yearly,144,not-using-anymore
649,5ca1d91d1d99bc38dbfc808e,25-08-2021,Pro8 v1 - Monthly,15,too-expensive
650,5ca1d9201d99bc38dbfc8ad4,04-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
651,5ca1d9231d99bc38dbfc919f,20-08-2021,Premium Business v1 - Monthly,65,bugs
652,5ca1d9237ace10391aed277d,29-09-2021,Pro8 v1 - Yearly,144,too-expensive
653,5ca1d9271d99bc38dbfc9e2e,31-08-2021,Pro8 v1 - Monthly,15,too-expensive
654,5ca1d9277ace10391aed32e3,01-09-2021,Pro8 v1 - Monthly,15,missing-features
655,5ca1d9281d99bc38dbfca166,17-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
656,5ca1d9281d99bc38dbfca167,05-09-2021,Pro8 v1 - Monthly,15,others
657,5ca1d92983663e38f39c5652,14-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
658,5ca1d92d69ec79395e8560c3,10-12-2021,Pro8 v1 - Monthly,15,others
659,5ca1d92f1d99bc38dbfcb3bf,06-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
660,5ca1d92f1d99bc38dbfcb97f,23-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
661,5ca1d92f69ec79395e856860,16-11-2021,Pro8 v1 - Monthly,15,bugs
662,5ca1d93183663e38f39c6de8,06-10-2021,Premium Business v1 - Monthly,65,extenuating-circumstances
663,5ca1d9341d99bc38dbfcc49f,27-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
664,5ca1d9361d99bc38dbfccf54,05-10-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,not-using-anymore
665,5ca1d9361d99bc38dbfcd05e,08-10-2021,Premium Business v1 - Yearly,663,too-expensive
666,5ca1d9391d99bc38dbfcda0c,30-08-2021,Small Business v2 - Monthly,99,missing-features
667,5ca1d93b1d99bc38dbfcdfff,19-11-2021,Pro8 v1 - Yearly,144,too-expensive
668,5ca1d93b83663e38f39c8ca3,28-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
669,5ca1d93f83663e38f39c961e,15-12-2021,Pro8 v1 - Monthly,15,too-expensive
670,5ca1d9407ace10391aed80c1,11-08-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,extenuating-circumstances
671,5ca1d94569ec79395e85ae07,19-10-2021,Pro8 v1 - Yearly,144,not-using-anymore
672,5ca1d9461d99bc38dbfd00cd,09-12-2021,Small Business v2 - Monthly,99,not-using-anymore
673,5ca1d94a83663e38f39cbba8,16-11-2021,Small Business v2 - Monthly,99,not-using-anymore
674,5ca1d95169ec79395e85de47,09-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
675,5ca1d95583663e38f39cec1c,15-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
676,5ca1d95669ec79395e85f171,19-10-2021,publish_premium_y_336_201910,336,not-using-anymore
677,5ca1d9571d99bc38dbfd44cc,11-07-2021,Pro8 v1 - Monthly,15,others
678,5ca1d9591d99bc38dbfd4b08,16-09-2021,Pro8 v1 - Monthly,15,others
679,5ca1d95d1d99bc38dbfd5a88,18-11-2021,Pro8 v1 - Monthly,15,not-using-anymore
680,5ca1d96783663e38f39d2da4,07-09-2021,Pro8 v1 - Yearly,144,others
681,5ca1d96783663e38f39d321f,22-11-2021,Small Business v2 - Monthly,99,others
682,5ca1d9691d99bc38dbfd8cf9,28-09-2021,Pro8 v1 - Yearly,144,bugs
683,5ca1d96d83663e38f39d49f3,09-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
684,5ca1d96e69ec79395e8652ae,18-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
685,5ca1d9711d99bc38dbfda5f0,07-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
686,5ca1d9711d99bc38dbfdac54,26-10-2021,Pro8 v1 - Yearly,144,too-expensive
687,5ca1d97183663e38f39d58af,06-07-2021,Premium Business v1 - Monthly,65,extenuating-circumstances
688,5ca1d9781d99bc38dbfdc809,09-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
689,5ca1d97883663e38f39d71b9,10-10-2021,Pro8 v1 - Yearly,144,others
690,5ca1d97c1d99bc38dbfdd787,06-10-2021,Pro8 v1 - Yearly,144,not-using-anymore
691,5ca1d97f1d99bc38dbfdeaf5,10-09-2021,Pro8 v1 - Yearly,144,too-expensive
692,5ca1d97f83663e38f39d8388,18-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
693,5ca1d97f83663e38f39d895f,28-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
694,5ca1d9821d99bc38dbfdf97f,16-09-2021,publish_premium_y_336_201910,336,extenuating-circumstances
695,5ca1d9841d99bc38dbfe0166,30-09-2021,Premium Business v1 - Monthly,65,not-using-anymore
696,5ca1d98483663e38f39d9b54,16-07-2021,Buffer Analyze - Full Price 10 Social Channels,50,others
697,5ca1d98483663e38f39d9b54,18-09-2021,Pro8 v1 - Monthly,15,others
698,5ca1d98c69ec79395e86ca49,10-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
699,5ca1d98d1d99bc38dbfe241b,01-10-2021,Pro8 v1 - Yearly,144,not-using-anymore
700,5ca1d98d83663e38f39dc1fb,17-08-2021,Premium Business v1 - Monthly,65,not-using-anymore
701,5ca1d98d83663e38f39dc60e,20-07-2021,Pro8 v1 - Yearly,144,missing-features
702,5ca1d9931d99bc38dbfe40de,15-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
703,5ca1d99383663e38f39ddb2d,19-07-2021,Pro8 v1 - Monthly,15,others
704,5ca1d9951d99bc38dbfe46de,29-09-2021,publish_premium_y_336_201910,336,extenuating-circumstances
705,5ca1d9951d99bc38dbfe486c,10-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
706,5ca1d9971d99bc38dbfe4e47,12-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
707,5ca1d9971d99bc38dbfe4f36,28-08-2021,Pro8 v1 - Monthly,15,others
708,5ca1d99f1d99bc38dbfe69b4,15-08-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
709,5ca1d9a31d99bc38dbfe7b4c,19-10-2021,Small Business v2 - Monthly,99,extenuating-circumstances
710,5ca1d9a369ec79395e872728,23-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
711,5ca1d9aa83663e38f39e3fa6,13-12-2021,Pro8 v1 - Yearly,144,not-using-anymore
712,5ca1d9b369ec79395e87680d,22-12-2021,Small Business v2 - Yearly,">= 1,000",not-using-anymore
713,5ca1d9b369ec79395e876960,08-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
714,5ca1d9b51d99bc38dbfebeb4,08-12-2021,Premium Business v1 - Monthly,65,bugs
715,5ca1d9bc1d99bc38dbfed9a2,05-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
716,5ca1d9bc1d99bc38dbfeda1c,18-09-2021,publish_premium_m_35_201910,35,too-expensive
717,5ca1d9c71d99bc38dbfeff22,20-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
718,5ca1d9c71d99bc38dbff02f1,29-09-2021,Pro8 v1 - Yearly,144,bugs
719,5ca1d9c883663e38f39eb72a,05-10-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
720,5ca1d9c91d99bc38dbff054a,27-10-2021,Small Business v2 - Monthly,99,not-using-anymore
721,5ca1d9cb69ec79395e87bfbf,20-12-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
722,5ca1d9cb83663e38f39ebd9a,26-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
723,5ca1d9d083663e38f39ed79a,27-10-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
724,5ca1d9d083663e38f39ed79a,27-10-2021,Small Business v2 - Monthly,99,too-expensive
725,5ca1d9d369ec79395e87e555,15-12-2021,Pro8 v1 - Yearly,144,not-using-anymore
726,5ca1d9d51d99bc38dbff37bd,09-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
727,5ca1d9dc83663e38f39f0091,29-07-2021,Pro8 v1 - Monthly,15,others
728,5ca1d9dd1d99bc38dbff5268,17-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
729,5ca1d9dd69ec79395e880a6d,21-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
730,5ca1d9e51d99bc38dbff768d,21-11-2021,Premium Business v1 - Yearly,663,too-expensive
731,5ca1d9e71d99bc38dbff7ba5,13-07-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
732,5ca1d9e869ec79395e8834cd,08-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
733,5ca1d9e869ec79395e88390a,10-11-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
734,5ca1d9ef83663e38f39f505c,08-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
735,5ca1d9ef83663e38f39f553e,19-10-2021,Pro8 v1 - Yearly,144,not-using-anymore
736,5ca1d9f01d99bc38dbffa526,10-12-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
737,5ca1d9f183663e38f39f5d8d,26-09-2021,Pro8 v1 - Yearly,144,missing-features
738,5ca1d9f31d99bc38dbffbb99,03-10-2021,Premium Business v1 - Monthly,65,not-using-anymore
739,5ca1d9f383663e38f39f68d2,11-10-2021,Pro8 v1 - Yearly,144,others
740,5ca1d9f483663e38f39f74d2,26-11-2021,Small Business v2 - Monthly,99,others
741,5ca1d9f91d99bc38dbffd8eb,03-12-2021,Pro8 v1 - Monthly,15,too-expensive
742,5ca1d9fa1d99bc38dbffe50b,23-10-2021,Pro8 v1 - Monthly,15,missing-features
743,5ca1da021d99bc38db001538,17-10-2021,Pro8 v1 - Yearly,144,others
744,5ca1da0b1d99bc38db00488d,02-10-2021,Pro8 v1 - Monthly,15,others
745,5ca1da0c83663e38f39feba5,17-10-2021,Pro8 v1 - Yearly,144,not-using-anymore
746,5ca1da171d99bc38db007c43,23-07-2021,Pro8 v1 - Monthly,15,others
747,5ca1da1783663e38f3a02a11,15-07-2021,Pro8 v1 - Monthly,15,others
748,5ca1da181d99bc38db008648,30-08-2021,Pro8 v1 - Monthly,15,others
749,5ca1da181d99bc38db00864b,30-09-2021,Pro8 v1 - Monthly,15,missing-features
750,5ca1da1983663e38f3a038a6,10-10-2021,Pro8 v1 - Monthly,15,others
751,5ca1da1a1d99bc38db008a73,31-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
752,5ca1da1c1d99bc38db009637,31-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
753,5ca1da1d1d99bc38db009af8,19-08-2021,Pro8 v1 - Monthly,15,bugs
754,5ca1da1e83663e38f3a054da,09-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
755,5ca1da1e83663e38f3a054f7,24-10-2021,Pro8 v1 - Yearly,144,not-using-anymore
756,5ca1da231d99bc38db00b946,19-09-2021,Small Business v2 - Monthly,99,not-using-anymore
757,5ca1da261d99bc38db00d005,07-11-2021,Buffer Analyze - Full Price 10 Social Channels,50,others
758,5ca1da261d99bc38db00d005,15-09-2021,Pro8 v1 - Monthly,15,others
759,5ca1da2c1d99bc38db00ece5,05-11-2021,Pro8 v1 - Yearly,144,bugs
760,5ca1da2c1d99bc38db00ef93,05-08-2021,Pro8 v1 - Monthly,15,missing-features
761,5ca1da2e1d99bc38db00f524,01-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
762,5ca1da3083663e38f3a0c238,14-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
763,5ca1da3283663e38f3a0cb06,30-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
764,5ca1da3883663e38f3a0f0d2,08-11-2021,Pro8 v1 - Yearly,144,not-using-anymore
765,5ca1dae11d99bc38db017f1a,17-08-2021,Small Business v2 - Monthly,99,bugs
766,5ca1dae11d99bc38db01833a,26-09-2021,Pro8 v1 - Monthly,15,others
767,5ca1dae31d99bc38db019724,03-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
768,5ca1dae41d99bc38db019bd6,13-08-2021,Pro8 v1 - Monthly,15,missing-features
769,5ca1dae51d99bc38db01a4ea,14-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
770,5ca1dae91d99bc38db01c989,06-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
771,5ca1daeb1d99bc38db01d812,27-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
772,5ca1daf11d99bc38db01fec2,19-07-2021,Pro8 v1 - Monthly,15,too-expensive
773,5ca1daf31d99bc38db020df2,26-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
774,5ca1daf51d99bc38db021e5b,09-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
775,5ca1db021d99bc38db0266bf,28-08-2021,Pro8 v1 - Monthly,15,missing-features
776,5ca1db051d99bc38db027126,06-12-2021,Small Business v2 - Yearly,">= 1,000",too-expensive
777,5ca1db051d99bc38db0272ce,29-09-2021,Pro8 v1 - Monthly,15,others
778,5ca1db051d99bc38db027580,14-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
779,5ca1db0c1d99bc38db02a389,05-09-2021,Pro8 v1 - Monthly,15,missing-features
780,5ca1db101d99bc38db02bb80,28-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
781,5ca1db131d99bc38db02cc5e,29-10-2021,Large Business v2 - Monthly,399,missing-features
782,5ca1db131d99bc38db02cc8d,29-11-2021,Pro8 v1 - Yearly,144,not-using-anymore
783,5ca1db141d99bc38db02d5d0,16-12-2021,Buffer Analyze - Full Price 10 Social Channels,50,others
784,5ca1db141d99bc38db02d5d0,29-12-2021,Small Business v2 - Monthly,99,others
785,5ca1db151d99bc38db02df1c,01-10-2021,Pro8 v1 - Monthly,15,bugs
786,5ca1db221d99bc38db033401,01-10-2021,Pro8 v1 - Yearly,144,not-using-anymore
787,5ca1db261d99bc38db03510b,17-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
788,5ca1db261d99bc38db035286,21-12-2021,Small Business v2 - Yearly,">= 1,000",extenuating-circumstances
789,5ca1db271d99bc38db035c91,28-07-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
790,5ca1db271d99bc38db035c91,14-10-2021,Pro8 v1 - Monthly,15,too-expensive
791,5ca1db2d1d99bc38db0384e6,19-12-2021,Pro8 v1 - Yearly,144,too-expensive
792,5ca1db2d1d99bc38db0384e6,01-09-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
793,5ca1db301d99bc38db0397e0,21-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
794,5ca1db331d99bc38db03aa2a,14-12-2021,Pro8 v1 - Yearly,144,others
795,5ca1db381d99bc38db03c52f,27-12-2021,Pro8 v1 - Yearly,144,missing-features
796,5ca1db391d99bc38db03d225,04-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
797,5ca1db3a1d99bc38db03d55c,24-08-2021,Pro8 v1 - Monthly,15,others
798,5ca1db411d99bc38db03fd9d,19-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
799,5ca1db411d99bc38db03ffb4,20-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
800,5ca1db441d99bc38db040c49,31-08-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,too-expensive
801,5ca1db441d99bc38db040c49,31-08-2021,Pro8 v1 - Yearly,144,too-expensive
802,5ca1db471d99bc38db04266b,25-12-2021,Pro8 v1 - Monthly,15,others
803,5ca1db4f1d99bc38db044db4,07-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
804,5ca1db501d99bc38db0453a5,08-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
805,5ca1db521d99bc38db0464e3,15-12-2021,Small Business v2 - Monthly,99,bugs
806,5ca1f8ad4e1bb03edf24efec,06-11-2021,Small Business v2 - Monthly,99,others
807,5ca1f8b04e1bb03edf24f83e,07-11-2021,Pro8 v1 - Yearly,144,not-using-anymore
808,5ca1f8ca4e1bb03edf253016,10-11-2021,Pro8 v1 - Yearly,144,not-using-anymore
809,5ca1f8dd4e1bb03edf25638b,10-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
810,5ca1f8e94e1bb03edf257ebe,17-07-2021,Pro8 v1 - Monthly,15,others
811,5ca1f8ef4e1bb03edf258e5f,29-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
812,5ca1f8ef4e1bb03edf259130,28-12-2021,Premium Business v1 - Yearly,663,not-using-anymore
813,5ca1f8ef4e1bb03edf259254,27-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
814,5ca1f8fe4e1bb03edf25b3f7,18-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
815,5ca1f8fe4e1bb03edf25b481,07-08-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
816,5ca1f8fe4e1bb03edf25b481,23-08-2021,Pro8 v1 - Monthly,15,too-expensive
817,5ca1f9164e1bb03edf25f44a,16-08-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
818,5ca1f91f4e1bb03edf261138,06-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
819,5ca1f9304e1bb03edf263277,31-10-2021,Pro8 v1 - Monthly,15,others
820,5ca1f9434e1bb03edf2666da,05-08-2021,publish_premium_m_35_201910,35,not-using-anymore
821,5ca1f9494e1bb03edf2676d3,29-11-2021,Pro8 v1 - Yearly,144,not-using-anymore
822,5ca1f94c4e1bb03edf267bd4,23-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
823,5ca1f97e4e1bb03edf26ec2d,07-12-2021,Pro8 v1 - Yearly,144,not-using-anymore
824,5ca1f9934e1bb03edf2722f4,05-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
825,5ca1f9934e1bb03edf2726c9,04-10-2021,Pro8 v1 - Monthly,15,others
826,5ca1f99c4e1bb03edf273c2a,18-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
827,5ca1f99c4e1bb03edf274140,27-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
828,5ca1f9a54e1bb03edf2757d1,22-12-2021,Pro8 v1 - Yearly,144,not-using-anymore
829,5ca1f9ae4e1bb03edf276be9,10-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
830,5ca1f9b74e1bb03edf278090,18-12-2021,Pro8 v1 - Yearly,144,not-using-anymore
831,5ca1f9ba4e1bb03edf278f63,21-09-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
832,5ca1f9c04e1bb03edf279f76,17-11-2021,Pro8 v1 - Monthly,15,not-using-anymore
833,5ca1f9c04e1bb03edf279f76,31-10-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
834,5ca1f9c64e1bb03edf27a929,19-11-2021,Pro8 v1 - Monthly,15,not-using-anymore
835,5ca1fa2c4e1bb03edf28bcef,16-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
836,5ca1fa2f4e1bb03edf28c7a1,23-08-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,extenuating-circumstances
837,5ca1fa324e1bb03edf28cf34,15-10-2021,Small Business v2 - Monthly,99,others
838,5ca1fa404e1bb03edf28f035,18-09-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
839,5ca1fe033101e13fb49ab8a9,16-11-2021,Pro8 v1 - Yearly,144,not-using-anymore
840,5ca1fe0f3101e13fb49acb13,08-12-2021,Pro8 v1 - Monthly,15,others
841,5ca1fe2a3101e13fb49b11f7,23-08-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,too-expensive
842,5ca1fe2a3101e13fb49b11f7,20-07-2021,Premium Business v1 - Monthly,65,too-expensive
843,5ca1fe393101e13fb49b3f84,15-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
844,5ca1fe3c3101e13fb49b3fe6,06-11-2021,Pro8 v1 - Monthly,15,not-using-anymore
845,5ca1fe563101e13fb49b8752,20-09-2021,Small Business v2 - Monthly,99,not-using-anymore
